Estado,Ano,Faixa_Etaria,Nascimentos,Total_Ano,Percentual,IDHM,IDHM_Renda,IDHM_Educacao,IDHM_Longevidade
Rio Grande do Sul,2020,30-34 anos,29974,130742,22.926068134187943,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,35-39 anos,20689,130742,15.824295176760335,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,40-44 anos,5342,130742,4.085909654127978,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,Outras idades,301,130742,0.2302244114362638,0.801,0.783,0.735,0.893
Rio Grande do Sul,2021,10-14 anos,427,124446,0.34312071099111263,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,15-19 anos,11516,124446,9.253812898767338,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,20-24 anos,28051,124446,22.54070038410234,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,25-29 anos,30549,124446,24.547996721469552,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,30-34 anos,28177,124446,22.641949118493162,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,35-39 anos,19920,124446,16.00694277035823,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,40-44 anos,5514,124446,4.430837471674462,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,Idade ignorada,3,124446,0.0024106841521623836,0.78,0.774,0.739,0.831
Rio Grande do Sul,2021,Outras idades,289,124446,0.23222923999164294,0.78,0.774,0.739,0.831
Rio de Janeiro,2000,10-14 anos,2138,259118,0.8251067081406928,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,15-19 anos,52578,259118,20.291141487661992,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,20-24 anos,76174,259118,29.397417392848048,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,25-29 anos,61260,259118,23.641738512955488,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,30-34 anos,40514,259118,15.635347602250713,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,35-39 anos,20676,259118,7.979376191542078,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,40-44 anos,4908,259118,1.8941177378646021,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,Idade ignorada,569,259118,0.21959107433678865,0.664,0.745,0.53,0.74
Rio de Janeiro,2000,Outras idades,301,259118,0.11616329239960171,0.664,0.745,0.53,0.74
Rio de Janeiro,2010,10-14 anos,1678,215262,0.7795151954362591,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,15-19 anos,36586,215262,16.996032741496407,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,20-24 anos,55418,215262,25.744441657143387,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,25-29 anos,54607,215262,25.36769146435506,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,30-34 anos,41087,215262,19.0869730839628,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,35-39 anos,20447,215262,9.498657449991175,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,40-44 anos,5100,215262,2.369205897929035,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,Idade ignorada,6,215262,0.0027873010563871006,0.761,0.782,0.675,0.835
Rio de Janeiro,2010,Outras idades,333,215262,0.15469520862948408,0.761,0.782,0.675,0.835
Rio de Janeiro,2017,10-14 anos,1479,223224,0.6625631652510483,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,15-19 anos,33757,223224,15.122477869763106,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,20-24 anos,55938,223224,25.05913342651328,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,25-29 anos,51765,223224,23.18971078378669,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,30-34 anos,45015,223224,20.165842382539513,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,35-39 anos,27985,223224,12.536734401318855,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,40-44 anos,6846,223224,3.066874529620471,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,Idade ignorada,3,223224,0.0013439415116654123,0.789,0.761,0.757,0.853
Rio de Janeiro,2017,Outras idades,436,223224,0.19531949969537327,0.789,0.761,0.757,0.853
Rio de Janeiro,2018,10-14 anos,1393,220499,0.6317488968203938,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,15-19 anos,30887,220499,14.007773277883345,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,20-24 anos,54243,220499,24.600111565131815,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,25-29 anos,51376,220499,23.29987891101547,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,30-34 anos,44928,220499,20.375602610442677,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,35-39 anos,29907,220499,13.563326817808697,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,40-44 anos,7308,220499,3.314300745128096,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,Idade ignorada,5,220499,0.0022675839799726986,0.791,0.757,0.762,0.858
Rio de Janeiro,2018,Outras idades,452,220499,0.2049895917895319,0.791,0.757,0.762,0.858
Rio de Janeiro,2019,10-14 anos,1245,207989,0.5985893484751598,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,15-19 anos,27571,207989,13.25598949944468,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,20-24 anos,51354,207989,24.69072883662117,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,25-29 anos,48878,207989,23.500281264874584,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,30-34 anos,42673,207989,20.51695041564698,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,35-39 anos,28160,207989,13.539177552659035,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,40-44 anos,7625,207989,3.666059262749472,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,Idade ignorada,15,207989,0.007211919861146504,0.805,0.774,0.781,0.863
Rio de Janeiro,2019,Outras idades,468,207989,0.22501189966777088,0.805,0.774,0.781,0.863
Rio de Janeiro,2020,10-14 anos,1128,199124,0.5664811876016954,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,15-19 anos,25421,199124,12.76641690604849,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,20-24 anos,49432,199124,24.824732327594866,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,25-29 anos,48076,199124,24.143749623350274,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,30-34 anos,40084,199124,20.130170145236136,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,35-39 anos,27087,199124,13.603081496956671,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,40-44 anos,7434,199124,3.7333520821196844,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,Idade ignorada,6,199124,0.0030131978063919966,0.809,0.783,0.78,0.867
Rio de Janeiro,2020,Outras idades,456,199124,0.22900303328579177,0.809,0.783,0.78,0.867
Rio de Janeiro,2021,10-14 anos,982,189866,0.5172068722151412,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,15-19 anos,22411,189866,11.803587793496465,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,20-24 anos,47405,189866,24.96760873458123,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,25-29 anos,46737,189866,24.615781656536715,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,30-34 anos,38553,189866,20.305373263248818,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,35-39 anos,25596,189866,13.481086661118894,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,40-44 anos,7697,189866,4.053911706150654,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,Idade ignorada,5,189866,0.002633436212908051,0.785,0.77,0.781,0.804
Rio de Janeiro,2021,Outras idades,480,189866,0.2528098764391729,0.785,0.77,0.781,0.804
Rondônia,2000,10-14 anos,374,31307,1.1946210112754336,0.537,0.654,0.345,0.688
Rondônia,2000,15-19 anos,9177,31307,29.312933209825275,0.537,0.654,0.345,0.688
Rondônia,2000,20-24 anos,11324,31307,36.170824416264736,0.537,0.654,0.345,0.688
Rondônia,2000,25-29 anos,6261,31307,19.998722330469224,0.537,0.654,0.345,0.688
Rondônia,2000,30-34 anos,2693,31307,8.60191011594851,0.537,0.654,0.345,0.688
Rondônia,2000,35-39 anos,1018,31307,3.2516689558245755,0.537,0.654,0.345,0.688
Rondônia,2000,40-44 anos,269,31307,0.859232759446769,0.537,0.654,0.345,0.688
Rondônia,2000,Idade ignorada,168,31307,0.5366212029258632,0.537,0.654,0.345,0.688
Rondônia,2000,Outras idades,23,31307,0.07346599801961223,0.537,0.654,0.345,0.688
Rondônia,2010,10-14 anos,266,25835,1.0296109928391717,0.69,0.712,0.577,0.8
Rondônia,2010,15-19 anos,5727,25835,22.167602090187728,0.69,0.712,0.577,0.8
Rondônia,2010,20-24 anos,8204,25835,31.75537062125024,0.69,0.712,0.577,0.8
Rondônia,2010,25-29 anos,6645,25835,25.720921230888326,0.69,0.712,0.577,0.8
Rondônia,2010,30-34 anos,3479,25835,13.46622798529127,0.69,0.712,0.577,0.8
Rondônia,2010,35-39 anos,1228,25835,4.753241726340236,0.69,0.712,0.577,0.8
Rondônia,2010,40-44 anos,264,25835,1.021869556802787,0.69,0.712,0.577,0.8
Rondônia,2010,Outras idades,22,25835,0.08515579640023224,0.69,0.712,0.577,0.8
Rondônia,2017,10-14 anos,234,27503,0.8508162745882267,0.715,0.686,0.691,0.772
Rondônia,2017,15-19 anos,4817,27503,17.514452968767046,0.715,0.686,0.691,0.772
Rondônia,2017,20-24 anos,7869,27503,28.61142420826819,0.715,0.686,0.691,0.772
Rondônia,2017,25-29 anos,6925,27503,25.179071374031924,0.715,0.686,0.691,0.772
Rondônia,2017,30-34 anos,4919,27503,17.88532160127986,0.715,0.686,0.691,0.772
Rondônia,2017,35-39 anos,2271,27503,8.257281023888304,0.715,0.686,0.691,0.772
Rondônia,2017,40-44 anos,439,27503,1.5961895065992802,0.715,0.686,0.691,0.772
Rondônia,2017,Outras idades,29,27503,0.1054430425771734,0.715,0.686,0.691,0.772
Rondônia,2018,10-14 anos,224,28091,0.797408422626464,0.721,0.693,0.699,0.775
Rondônia,2018,15-19 anos,4691,28091,16.699298707771174,0.721,0.693,0.699,0.775
Rondônia,2018,20-24 anos,7855,28091,27.962692677369976,0.721,0.693,0.699,0.775
Rondônia,2018,25-29 anos,7187,28091,25.584706845608913,0.721,0.693,0.699,0.775
Rondônia,2018,30-34 anos,5109,28091,18.187319782136626,0.721,0.693,0.699,0.775
Rondônia,2018,35-39 anos,2512,28091,8.94236588231106,0.721,0.693,0.699,0.775
Rondônia,2018,40-44 anos,486,28091,1.7300914883770602,0.721,0.693,0.699,0.775
Rondônia,2018,Outras idades,27,28091,0.09611619379872556,0.721,0.693,0.699,0.775
Rondônia,2019,10-14 anos,198,27028,0.7325736273494154,0.73,0.71,0.705,0.778
Rondônia,2019,15-19 anos,4360,27028,16.13141926890632,0.73,0.71,0.705,0.778
Rondônia,2019,20-24 anos,7347,27028,27.182921414829064,0.73,0.71,0.705,0.778
Rondônia,2019,25-29 anos,7000,27028,25.899067633565192,0.73,0.71,0.705,0.778
Rondônia,2019,30-34 anos,4980,27028,18.425336687879238,0.73,0.71,0.705,0.778
Rondônia,2019,35-39 anos,2575,27028,9.527157022347195,0.73,0.71,0.705,0.778
Rondônia,2019,40-44 anos,546,27028,2.020127275418085,0.73,0.71,0.705,0.778
Rondônia,2019,Outras idades,22,27028,0.0813970697054906,0.73,0.71,0.705,0.778
Rondônia,2020,10-14 anos,157,25798,0.6085743080858981,0.73,0.705,0.707,0.781
Rondônia,2020,15-19 anos,3920,25798,15.194976354756182,0.73,0.705,0.707,0.781
Rondônia,2020,20-24 anos,7099,25798,27.517637026126057,0.73,0.705,0.707,0.781
Rondônia,2020,25-29 anos,6644,25798,25.75393441352043,0.73,0.705,0.707,0.781
Rondônia,2020,30-34 anos,4863,25798,18.850298472749827,0.73,0.705,0.707,0.781
Rondônia,2020,35-39 anos,2513,25798,9.741065198852624,0.73,0.705,0.707,0.781
Rondônia,2020,40-44 anos,571,25798,2.2133498720831075,0.73,0.705,0.707,0.781
Rondônia,2020,Outras idades,31,25798,0.12016435382587798,0.73,0.705,0.707,0.781
Rondônia,2021,10-14 anos,178,25439,0.6997130390345533,0.739,0.704,0.743,0.77
Rondônia,2021,15-19 anos,3817,25439,15.004520617948819,0.739,0.704,0.743,0.77
Rondônia,2021,20-24 anos,7044,25439,27.68976767954715,0.739,0.704,0.743,0.77
Rondônia,2021,25-29 anos,6588,25439,25.89724438853728,0.739,0.704,0.743,0.77
Rondônia,2021,30-34 anos,4770,25439,18.750737057274264,0.739,0.704,0.743,0.77
Rondônia,2021,35-39 anos,2427,25439,9.54046935807225,0.739,0.704,0.743,0.77
Rondônia,2021,40-44 anos,587,25439,2.3074806399622627,0.739,0.704,0.743,0.77
Rondônia,2021,Outras idades,28,25439,0.11006721962341288,0.739,0.704,0.743,0.77
Roraima,2000,10-14 anos,207,9744,2.124384236453202,0.598,0.652,0.457,0.717
Roraima,2000,15-19 anos,2677,9744,27.473316912972084,0.598,0.652,0.457,0.717
Roraima,2000,20-24 anos,3144,9744,32.26600985221675,0.598,0.652,0.457,0.717
Roraima,2000,25-29 anos,2042,9744,20.95648604269294,0.598,0.652,0.457,0.717
Roraima,2000,30-34 anos,1015,9744,10.416666666666668,0.598,0.652,0.457,0.717
Roraima,2000,35-39 anos,492,9744,5.0492610837438425,0.598,0.652,0.457,0.717
Roraima,2000,40-44 anos,136,9744,1.3957307060755337,0.598,0.652,0.457,0.717
Roraima,2000,Idade ignorada,19,9744,0.19499178981937604,0.598,0.652,0.457,0.717
Roraima,2000,Outras idades,12,9744,0.12315270935960591,0.598,0.652,0.457,0.717
Roraima,2010,10-14 anos,190,9738,1.9511193263503799,0.707,0.695,0.628,0.809
Roraima,2010,15-19 anos,2253,9738,23.136167590881087,0.707,0.695,0.628,0.809
Roraima,2010,20-24 anos,2866,9738,29.431094680632576,0.707,0.695,0.628,0.809
Roraima,2010,25-29 anos,2276,9738,23.37235571986034,0.707,0.695,0.628,0.809
Roraima,2010,30-34 anos,1394,9738,14.315054425960156,0.707,0.695,0.628,0.809
Roraima,2010,35-39 anos,587,9738,6.027931813514069,0.707,0.695,0.628,0.809
Roraima,2010,40-44 anos,155,9738,1.5917026083384678,0.707,0.695,0.628,0.809
Roraima,2010,Outras idades,17,9738,0.17457383446292873,0.707,0.695,0.628,0.809
Roraima,2017,10-14 anos,196,11737,1.6699326914884554,0.752,0.714,0.771,0.774
Roraima,2017,15-19 anos,2500,11737,21.3001618812303,0.752,0.714,0.771,0.774
Roraima,2017,20-24 anos,3195,11737,27.221606884212317,0.752,0.714,0.771,0.774
Roraima,2017,25-29 anos,2639,11737,22.4844508818267,0.752,0.714,0.771,0.774
Roraima,2017,30-34 anos,1938,11737,16.511885490329725,0.752,0.714,0.771,0.774
Roraima,2017,35-39 anos,981,11737,8.35818352219477,0.752,0.714,0.771,0.774
Roraima,2017,40-44 anos,264,11737,2.2492970946579196,0.752,0.714,0.771,0.774
Roraima,2017,Idade ignorada,2,11737,0.017040129504984236,0.752,0.714,0.771,0.774
Roraima,2017,Outras idades,22,11737,0.18744142455482662,0.752,0.714,0.771,0.774
Roraima,2018,10-14 anos,229,13344,1.716127098321343,0.746,0.697,0.764,0.779
Roraima,2018,15-19 anos,2818,13344,21.11810551558753,0.746,0.697,0.764,0.779
Roraima,2018,20-24 anos,3755,13344,28.139988009592326,0.746,0.697,0.764,0.779
Roraima,2018,25-29 anos,2966,13344,22.227218225419666,0.746,0.697,0.764,0.779
Roraima,2018,30-34 anos,2115,13344,15.849820143884893,0.746,0.697,0.764,0.779
Roraima,2018,35-39 anos,1124,13344,8.42326139088729,0.746,0.697,0.764,0.779
Roraima,2018,40-44 anos,284,13344,2.128297362110312,0.746,0.697,0.764,0.779
Roraima,2018,Idade ignorada,29,13344,0.217326139088729,0.746,0.697,0.764,0.779
Roraima,2018,Outras idades,24,13344,0.1798561151079137,0.746,0.697,0.764,0.779
Roraima,2019,10-14 anos,193,14620,1.320109439124487,0.76,0.723,0.774,0.784
Roraima,2019,15-19 anos,3017,14620,20.63611491108071,0.76,0.723,0.774,0.784
Roraima,2019,20-24 anos,4259,14620,29.131326949384405,0.76,0.723,0.774,0.784
Roraima,2019,25-29 anos,3204,14620,21.91518467852257,0.76,0.723,0.774,0.784
Roraima,2019,30-34 anos,2222,14620,15.198358413132695,0.76,0.723,0.774,0.784
Roraima,2019,35-39 anos,1314,14620,8.987688098495212,0.76,0.723,0.774,0.784
Roraima,2019,40-44 anos,362,14620,2.4760601915184677,0.76,0.723,0.774,0.784
Roraima,2019,Idade ignorada,22,14620,0.15047879616963064,0.76,0.723,0.774,0.784
Roraima,2019,Outras idades,27,14620,0.18467852257181944,0.76,0.723,0.774,0.784
Roraima,2020,10-14 anos,189,13760,1.373546511627907,0.749,0.696,0.767,0.788
Roraima,2020,15-19 anos,2640,13760,19.186046511627907,0.749,0.696,0.767,0.788
Roraima,2020,20-24 anos,3990,13760,28.997093023255815,0.749,0.696,0.767,0.788
Roraima,2020,25-29 anos,3116,13760,22.645348837209305,0.749,0.696,0.767,0.788
Roraima,2020,30-34 anos,2181,13760,15.850290697674419,0.749,0.696,0.767,0.788
Roraima,2020,35-39 anos,1273,13760,9.251453488372093,0.749,0.696,0.767,0.788
Roraima,2020,40-44 anos,337,13760,2.449127906976744,0.749,0.696,0.767,0.788
Roraima,2020,Idade ignorada,9,13760,0.06540697674418605,0.749,0.696,0.767,0.788
Roraima,2020,Outras idades,25,13760,0.1816860465116279,0.749,0.696,0.767,0.788
Roraima,2021,10-14 anos,207,13901,1.4891015034889576,0.739,0.68,0.759,0.783
Roraima,2021,15-19 anos,2729,13901,19.631681174016258,0.739,0.68,0.759,0.783
Roraima,2021,20-24 anos,4025,13901,28.95475145672973,0.739,0.68,0.759,0.783
Roraima,2021,25-29 anos,3210,13901,23.091863894683836,0.739,0.68,0.759,0.783
Roraima,2021,30-34 anos,2127,13901,15.30105747787929,0.739,0.68,0.759,0.783
Roraima,2021,35-39 anos,1214,13901,8.733184662973887,0.739,0.68,0.759,0.783
Roraima,2021,40-44 anos,365,13901,2.625710380548162,0.739,0.68,0.759,0.783
Roraima,2021,Idade ignorada,1,13901,0.007193727069994963,0.739,0.68,0.759,0.783
Roraima,2021,Outras idades,23,13901,0.16545572260988417,0.739,0.68,0.759,0.783
Santa Catarina,2000,10-14 anos,623,94828,0.6569789513645758,0.674,0.717,0.526,0.812
Santa Catarina,2000,15-19 anos,19056,94828,20.095330493103305,0.674,0.717,0.526,0.812
Santa Catarina,2000,20-24 anos,26801,94828,28.262749398911712,0.674,0.717,0.526,0.812
Santa Catarina,2000,25-29 anos,22835,94828,24.080440376260174,0.674,0.717,0.526,0.812
Santa Catarina,2000,30-34 anos,15436,94828,16.27789260555954,0.674,0.717,0.526,0.812
Santa Catarina,2000,35-39 anos,7812,94828,8.238073142953558,0.674,0.717,0.526,0.812
Santa Catarina,2000,40-44 anos,2032,94828,2.142827013118488,0.674,0.717,0.526,0.812
Santa Catarina,2000,Idade ignorada,76,94828,0.08014510482136078,0.674,0.717,0.526,0.812
Santa Catarina,2000,Outras idades,157,94828,0.16556291390728478,0.674,0.717,0.526,0.812
Santa Catarina,2010,10-14 anos,544,84611,0.6429424070156363,0.774,0.773,0.697,0.86
Santa Catarina,2010,15-19 anos,13367,84611,15.798182269444872,0.774,0.773,0.697,0.86
Santa Catarina,2010,20-24 anos,21638,84611,25.573506990816796,0.774,0.773,0.697,0.86
Santa Catarina,2010,25-29 anos,22408,84611,26.483554147805844,0.774,0.773,0.697,0.86
Santa Catarina,2010,30-34 anos,16627,84611,19.651109193840043,0.774,0.773,0.697,0.86
Santa Catarina,2010,35-39 anos,7921,84611,9.361666922740541,0.774,0.773,0.697,0.86
Santa Catarina,2010,40-44 anos,1986,84611,2.347212537376937,0.774,0.773,0.697,0.86
Santa Catarina,2010,Outras idades,120,84611,0.14182553095933154,0.774,0.773,0.697,0.86
Santa Catarina,2017,10-14 anos,377,98335,0.38338333248589007,0.814,0.763,0.785,0.902
Santa Catarina,2017,15-19 anos,11314,98335,11.505567702242335,0.814,0.763,0.785,0.902
Santa Catarina,2017,20-24 anos,22892,98335,23.279605430416435,0.814,0.763,0.785,0.902
Santa Catarina,2017,25-29 anos,25248,98335,25.675497025474144,0.814,0.763,0.785,0.902
Santa Catarina,2017,30-34 anos,22643,98335,23.026389383230793,0.814,0.763,0.785,0.902
Santa Catarina,2017,35-39 anos,12914,98335,13.13265876849545,0.814,0.763,0.785,0.902
Santa Catarina,2017,40-44 anos,2798,98335,2.8453755021101337,0.814,0.763,0.785,0.902
Santa Catarina,2017,Outras idades,149,98335,0.15152285554482128,0.814,0.763,0.785,0.902
Santa Catarina,2018,10-14 anos,322,99609,0.3232639620917788,0.817,0.772,0.778,0.907
Santa Catarina,2018,15-19 anos,10581,99609,10.622534108363702,0.817,0.772,0.778,0.907
Santa Catarina,2018,20-24 anos,23102,99609,23.192683392062964,0.817,0.772,0.778,0.907
Santa Catarina,2018,25-29 anos,25541,99609,25.641257316105975,0.817,0.772,0.778,0.907
Santa Catarina,2018,30-34 anos,22977,99609,23.067192723549077,0.817,0.772,0.778,0.907
Santa Catarina,2018,35-39 anos,13842,99609,13.896334668554047,0.817,0.772,0.778,0.907
Santa Catarina,2018,40-44 anos,3101,99609,3.113172504492566,0.817,0.772,0.778,0.907
Santa Catarina,2018,Outras idades,143,99609,0.14356132477988937,0.817,0.772,0.778,0.907
Santa Catarina,2019,10-14 anos,308,98032,0.3141831238779174,0.819,0.772,0.78,0.912
Santa Catarina,2019,15-19 anos,9845,98032,10.042639138240576,0.819,0.772,0.78,0.912
Santa Catarina,2019,20-24 anos,22383,98032,22.832340460257875,0.819,0.772,0.78,0.912
Santa Catarina,2019,25-29 anos,24971,98032,25.472294760894403,0.819,0.772,0.78,0.912
Santa Catarina,2019,30-34 anos,23031,98032,23.49334911049453,0.819,0.772,0.78,0.912
Santa Catarina,2019,35-39 anos,14172,98032,14.456503998694304,0.819,0.772,0.78,0.912
Santa Catarina,2019,40-44 anos,3163,98032,3.226497470213808,0.819,0.772,0.78,0.912
Santa Catarina,2019,Idade ignorada,1,98032,0.001020075077525706,0.819,0.772,0.78,0.912
Santa Catarina,2019,Menor de 10 anos,1,98032,0.001020075077525706,0.819,0.772,0.78,0.912
Santa Catarina,2019,Outras idades,157,98032,0.16015178717153583,0.819,0.772,0.78,0.912
Santa Catarina,2020,10-14 anos,305,97916,0.3114914824952,0.826,0.776,0.794,0.916
Santa Catarina,2020,15-19 anos,9066,97916,9.258956656726173,0.826,0.776,0.794,0.916
Santa Catarina,2020,20-24 anos,22381,97916,22.85734711385269,0.826,0.776,0.794,0.916
Santa Catarina,2020,25-29 anos,25364,97916,25.903835941010662,0.826,0.776,0.794,0.916
Santa Catarina,2020,30-34 anos,23011,97916,23.500755749826382,0.826,0.776,0.794,0.916
Santa Catarina,2020,35-39 anos,14107,97916,14.407247028064871,0.826,0.776,0.794,0.916
Santa Catarina,2020,40-44 anos,3489,97916,3.563258303035255,0.826,0.776,0.794,0.916
Santa Catarina,2020,Outras idades,193,97916,0.19710772498876586,0.826,0.776,0.794,0.916
Santa Catarina,2021,10-14 anos,258,96499,0.2673602835262542,0.803,0.763,0.79,0.858
Santa Catarina,2021,15-19 anos,8530,96499,8.839469839065691,0.803,0.763,0.79,0.858
Santa Catarina,2021,20-24 anos,22015,96499,22.81370791407165,0.803,0.763,0.79,0.858
Santa Catarina,2021,25-29 anos,25231,96499,26.146384936631467,0.803,0.763,0.79,0.858
Santa Catarina,2021,30-34 anos,22606,96499,23.42614949377714,0.803,0.763,0.79,0.858
Santa Catarina,2021,35-39 anos,13954,96499,14.460253474129264,0.803,0.763,0.79,0.858
Santa Catarina,2021,40-44 anos,3703,96499,3.8373454647198413,0.803,0.763,0.79,0.858
Santa Catarina,2021,Outras idades,202,96499,0.2093285940786951,0.803,0.763,0.79,0.858
Sergipe,2000,10-14 anos,391,40716,0.9603104430690637,0.518,0.596,0.343,0.678
Sergipe,2000,15-19 anos,9113,40716,22.38186462324393,0.518,0.596,0.343,0.678
Sergipe,2000,20-24 anos,12386,40716,30.4204735239218,0.518,0.596,0.343,0.678
Sergipe,2000,25-29 anos,9091,40716,22.327831810590432,0.518,0.596,0.343,0.678
Sergipe,2000,30-34 anos,5432,40716,13.341192651537478,0.518,0.596,0.343,0.678
Sergipe,2000,35-39 anos,2717,40716,6.673052362707535,0.518,0.596,0.343,0.678
Sergipe,2000,40-44 anos,783,40716,1.9230769230769231,0.518,0.596,0.343,0.678
Sergipe,2000,Idade ignorada,708,40716,1.7388741526672562,0.518,0.596,0.343,0.678
Sergipe,2000,Outras idades,95,40716,0.23332350918557815,0.518,0.596,0.343,0.678
Sergipe,2010,10-14 anos,395,34016,1.1612182502351833,0.665,0.672,0.56,0.781
Sergipe,2010,15-19 anos,6541,34016,19.229186265286923,0.665,0.672,0.56,0.781
Sergipe,2010,20-24 anos,9387,34016,27.595837253057386,0.665,0.672,0.56,0.781
Sergipe,2010,25-29 anos,8441,34016,24.814793038570084,0.665,0.672,0.56,0.781
Sergipe,2010,30-34 anos,5699,34016,16.753880526810914,0.665,0.672,0.56,0.781
Sergipe,2010,35-39 anos,2688,34016,7.902163687676388,0.665,0.672,0.56,0.781
Sergipe,2010,40-44 anos,795,34016,2.3371354656632173,0.665,0.672,0.56,0.781
Sergipe,2010,Outras idades,70,34016,0.20578551269990591,0.665,0.672,0.56,0.781
Sergipe,2017,10-14 anos,331,33867,0.9773525851123512,0.697,0.683,0.625,0.793
Sergipe,2017,15-19 anos,6325,33867,18.675997283491306,0.697,0.683,0.625,0.793
Sergipe,2017,20-24 anos,8609,33867,25.42002539345085,0.697,0.683,0.625,0.793
Sergipe,2017,25-29 anos,7542,33867,22.269465851714056,0.697,0.683,0.625,0.793
Sergipe,2017,30-34 anos,6491,33867,19.166149939469097,0.697,0.683,0.625,0.793
Sergipe,2017,35-39 anos,3613,33867,10.668202084625152,0.697,0.683,0.625,0.793
Sergipe,2017,40-44 anos,904,33867,2.669265066288718,0.697,0.683,0.625,0.793
Sergipe,2017,Outras idades,52,33867,0.15354179584846606,0.697,0.683,0.625,0.793
Sergipe,2018,10-14 anos,353,34256,1.0304764128911725,0.699,0.67,0.639,0.797
Sergipe,2018,15-19 anos,5989,34256,17.483068659504905,0.699,0.67,0.639,0.797
Sergipe,2018,20-24 anos,8613,34256,25.14304063521719,0.699,0.67,0.639,0.797
Sergipe,2018,25-29 anos,7699,34256,22.474894908921065,0.699,0.67,0.639,0.797
Sergipe,2018,30-34 anos,6620,34256,19.32508173750584,0.699,0.67,0.639,0.797
Sergipe,2018,35-39 anos,3919,34256,11.440331620737973,0.699,0.67,0.639,0.797
Sergipe,2018,40-44 anos,998,34256,2.913358243811303,0.699,0.67,0.639,0.797
Sergipe,2018,Outras idades,65,34256,0.18974778141055582,0.699,0.67,0.639,0.797
Sergipe,2019,10-14 anos,316,32697,0.9664495213628163,0.71,0.676,0.66,0.801
Sergipe,2019,15-19 anos,5349,32697,16.359299018258554,0.71,0.676,0.66,0.801
Sergipe,2019,20-24 anos,8085,32697,24.727039177906228,0.71,0.676,0.66,0.801
Sergipe,2019,25-29 anos,7438,32697,22.748264366761475,0.71,0.676,0.66,0.801
Sergipe,2019,30-34 anos,6434,32697,19.677646267241645,0.71,0.676,0.66,0.801
Sergipe,2019,35-39 anos,3977,32697,12.163195400189618,0.71,0.676,0.66,0.801
Sergipe,2019,40-44 anos,1026,32697,3.137902559867878,0.71,0.676,0.66,0.801
Sergipe,2019,Outras idades,72,32697,0.2202036884117809,0.71,0.676,0.66,0.801
